buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
clean,1.098612,1.386294,1.098612,0.466104,0.624244,0.355669,3.708682,0,0.693147,5.875046,0.024815,4.770685,4.194975,5.153292
clean,1.098612,1.386294,1.098612,0.191247,0.015748,0.006329,5.755742,1,1.94591,2.785011,0.020425,3.433987,2.258393,3.218876
clean,1.098612,1.609438,1.098612,0.156364,0.148236,0.009937,5.018603,1,1.94591,5.624656,0.042365,3.465736,2.357686,3.295837
clean,1.098612,1.098612,0.693147,0,0.008214,0.004115,5.495117,1,1.386294,1.406139,0.01636,3.433987,3.26197,3.931826
clean,1.098612,1.791759,1.609438,0.44396,0.030472,0.003706,6.408529,1,2.639057,5.689785,0.043195,6.929517,6.268316,7.252762
clean,1.098612,1.791759,0,0,0,0,0,0,0,0,0,6.931472,6.272062,7.211557
clean,1.098612,1.386294,0,0,0,0,0,0,0,0,0,6.932448,6.273942,7.213032
clean,1.098612,1.386294,0,0,0,0,0,0,0,0,0,6.933423,6.275824,7.214504
buggy,1.386294,1.94591,1.386294,0.572616,0.181513,0.007255,4.929664,0,2.302585,4.080656,0.070287,4.779123,4.201998,5.31812
buggy,1.386294,1.386294,1.94591,0.31102,0.041282,0.011429,6.259581,0,2.197225,3.308135,0.007317,3.465736,3.295025,4.204693
clean,1.098612,1.098612,0.693147,0,0.023811,0.035507,4.430817,0,1.098612,2.979918,0.035507,3.496508,3.329905,3.496508
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,3.526361,3.365073,3.433987
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,3.044522,2.863006,2.484907
buggy,0.693147,1.098612,1.098612,0.354238,0.081652,0.000675,6.608675,0,1.791759,3.641617,0.006059,3.555348,3.398357,3.258097
clean,1.386294,1.386294,1.386294,0.248583,0.11569,0.04984,5.885409,1,2.302585,3.903884,0.034699,3.091042,2.909662,3.526361
clean,1.386294,1.386294,1.609438,0.457084,0.025555,0.024323,5.983936,1,2.564949,3.691366,0.041428,3.135494,2.962692,3.610918
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,3.583519,3.419928,3.465736
clean,1.386294,1.386294,1.098612,0.639349,0.180324,0.149865,4.721468,1,1.94591,6.138165,0.043931,5.407172,4.524871,6.249975
clean,1.098612,1.609438,1.94591,0.297507,0.547015,0.25103,4.877104,0,1.94591,4.691577,0.02152,3.496508,2.43038,3.367296
clean,1.098612,1.386294,1.098612,0.335121,0.090557,0.096039,5.809142,1,1.098612,5.694701,0.003005,4.787492,4.196814,4.859812
clean,1.098612,1.098612,0.693147,0,0.010464,0.005246,6.63529,1,2.564949,2.078007,0.083224,3.178054,2.997695,3.526361
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,3.526361,2.512311,3.258097
clean,1.098612,1.098612,0.693147,0,0.183439,0.183439,5.700444,0,0.693147,4.247605,0.00335,3.332205,3.090078,3.78419
buggy,1.386294,1.609438,1.609438,0.504231,0.10756,0.005148,5.675383,0,2.302585,3.977464,0.02883,4.795791,4.206349,5.590987
buggy,1.609438,1.791759,1.609438,0.176935,0.003727,0.045624,5.99811,1,2.639057,4.417535,0.047999,4.804021,4.221093,5.602119
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.934397,6.250614,6.37332
buggy,1.609438,1.791759,1.609438,0.176935,0.003335,0.040911,6.109248,1,2.484907,4.317575,0.037163,4.812184,4.232721,5.616771
clean,1.098612,1.098612,0.693147,0,0.19115,0.044593,6.134482,1,2.079442,5.036271,0.048738,6.93537,6.248153,7.257708
buggy,1.098612,1.098612,0.693147,0,0.190585,0.044452,6.137727,1,2.079442,1.577202,0.050644,6.936343,6.250085,7.259116
clean,0.693147,1.098612,1.098612,0.457032,0.025318,0.005115,4.590057,1,0.693147,3.468333,0.020305,6.937314,6.251994,3.044522
clean,1.098612,1.098612,1.098612,0.351755,0.869799,0.317592,4.669712,0,2.079442,3.58142,0.059696,6.938284,6.25391,7.218177
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.4161,4.53223,5.209486
clean,0.693147,1.386294,1.098612,0.132065,0.035437,0.023764,5.119986,0,1.386294,4.800943,0.011952,5.209486,4.118962,3.78419
buggy,1.386294,2.197225,2.397895,0.1701,0.13377,0.127272,6.101999,0,2.772589,5.320064,0.020209,4.820282,4.239939,5.624018
buggy,1.098612,1.098612,0.693147,0,0.019048,0.009569,4.65396,0,1.94591,5.013345,0.126294,5.420535,4.540822,5.897154
clean,1.098612,1.098612,0.693147,0,0.214636,0.220562,5.607639,1,1.94591,2.058967,0.060733,3.367296,3.119542,3.912023
clean,1.386294,1.386294,1.098612,0.408281,0.093706,0.003018,6.496273,1,2.079442,5.25967,0.021678,4.828314,4.248045,5.63479
clean,1.098612,1.098612,0.693147,0,0.137502,0.026448,5.702114,0,2.197225,2.391525,0.067987,4.836282,4.262192,5.375278
clean,1.098612,1.098612,0.693147,0,0.019803,0.019803,4.615121,1,1.609438,6.242737,0.067659,4.844187,4.276167,5.384495
clean,1.098612,2.397895,2.564949,0.540282,0.008722,0.00796,6.297535,0,2.833213,5.849022,0.025042,4.85203,4.289931,5.393628
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,3.218876,3.013405,3.583519
clean,1.386294,2.079442,2.639057,0.480775,0.01601,0.00055,6.041276,0,2.833213,5.061474,0.03088,5.214936,4.125803,5.680173
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,3.258097,3.050665,3.637586
clean,1.386294,1.386294,1.098612,0.289014,0.215042,0.023497,5.448172,1,2.197225,5.991154,0.031906,6.939254,6.234397,7.234898
clean,1.386294,1.386294,1.098612,0.306719,0.213657,0.027515,5.455321,1,2.302585,2.831441,0.039963,6.940222,6.236354,7.237059
clean,1.386294,1.386294,1.098612,0.21212,0.206967,0.014931,5.453897,1,2.397895,2.932723,0.040019,6.94119,6.238246,7.239215
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,3.401197,3.13754,3.401197
clean,1.386294,1.386294,1.098612,0.662553,0.018001,0.026417,6.953684,0,2.397895,3.631028,0.01471,4.859812,4.287889,5.666427
clean,1.386294,1.386294,0.693147,0,0.014723,0,6.610248,0,1.609438,3.774396,0.029231,5.220356,4.136101,5.690359
buggy,1.609438,2.890372,3.663562,0.367371,0.211935,0.051189,5.931672,0,2.772589,5.295965,0.018044,2.995732,2.583718,3.332205
buggy,1.098612,1.098612,0.693147,0,0.003861,0,6.249975,0,2.564949,4.189979,0.121858,6.942157,6.235737,7.26333
clean,0.693147,1.609438,1.609438,0.501643,0.076375,0.019407,5.545736,0,2.079442,4.384212,0.017483,5.225747,4.151526,3.806662
buggy,1.386294,1.386294,1.098612,0.373577,0.313295,0.114156,5.274706,0,1.098612,6.259742,0.005133,4.867534,4.298527,5.676754
clean,1.098612,1.098612,0.693147,0,0.00226,0.00226,6.09357,1,2.079442,0.240929,0.050728,6.943122,6.237668,7.26473
clean,1.098612,1.609438,2.079442,0.508511,0.013076,0.018115,5.280026,1,2.079442,5.473484,0.009461,4.875197,4.30994,5.420535
clean,1.386294,1.386294,1.386294,0.093437,0.133639,0.048749,6.365611,1,2.564949,4.385182,0.038856,5.231109,4.160476,5.700444
clean,1.386294,1.386294,1.386294,0.093437,0.133478,0.048688,6.3669,1,2.484907,4.836155,0.037703,5.236442,4.175911,5.710427
buggy,1.386294,1.386294,1.098612,0.285404,0.394101,0,4.094345,0,1.098612,5.632358,0.016807,3.044522,2.6428,3.401197
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,3.610918,3.369586,4.077537
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,3.637586,3.403412,4.110874
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,3.663562,3.43613,4.143135
clean,1.386294,1.386294,1.098612,0.104695,0.016706,0.000702,6.569948,1,2.772589,4.21338,0.042599,3.688879,3.467715,4.382027
buggy,1.791759,2.302585,2.564949,0.423704,0.006016,0.001918,6.411202,1,2.772589,5.565497,0.027327,6.944087,6.223342,7.645876
clean,1.098612,1.098612,0.693147,0,0.000728,0,7.225118,0,2.397895,0.250822,0.022335,6.945051,6.224899,7.226936
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,3.295837,3.059777,3.688879
clean,1.098612,1.098612,0.693147,0,0.05782,0.05782,5.129899,1,0.693147,3.909957,0.011834,3.713572,3.485523,4.204693
clean,0.693147,0.693147,1.098612,0.510709,0.189731,0.150377,5.511411,0,1.386294,4.788857,0.014099,3.73767,3.515499,2.833213
buggy,1.386294,1.609438,2.397895,0.421058,0.026327,0.028871,5.948985,0,2.302585,6.218542,0.0117,4.882802,4.300068,5.693732
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,4.890349,4.308587,4.844187
clean,1.098612,1.098612,0.693147,0,0.09531,0.070769,5.01728,1,1.609438,1.394441,0.026317,4.89784,4.321797,5.442418
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,3.091042,2.692815,3.218876
clean,1.098612,1.098612,0.693147,0,0.004571,0,6.77308,0,2.833213,3.251262,0.109476,4.905275,4.333436,5.451038
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,6.946014,6.212516,6.726233
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,6.946976,6.214516,6.728629
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,6.947937,6.216514,6.731018
clean,1.098612,1.098612,0.693147,0,0.469497,0.474548,4.824306,0,0.693147,5.608974,0.016065,3.7612,3.529895,3.73767
buggy,1.386294,2.70805,3.332205,0.288027,0.024414,0.031009,6.519674,0,2.833213,4.604764,0.013739,3.78419,3.556739,4.465908
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.241747,4.173866,5.351858
clean,0.693147,0.693147,0.693147,0,3.044522,0,0,0,0,0,0,3.806662,3.584788,3.496508
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,3.135494,2.746963,3.367296
clean,1.386294,1.609438,1.609438,0.519453,0.023395,0.006526,6.209395,0,2.639057,3.476262,0.021918,3.828641,3.606022,4.51086
buggy,1.098612,1.94591,1.94591,0.32592,0.874481,0.110392,4.73453,0,2.079442,3.617099,0.030554,3.555348,2.521046,3.465736
buggy,1.386294,1.386294,1.098612,0.306085,0.156411,0.040743,5.131867,0,2.079442,5.096538,0.079891,3.332205,3.076118,3.871201
clean,1.098612,1.098612,0.693147,0,0.405465,0.044452,3.135494,1,1.386294,6.254442,0.127833,3.850148,3.624197,4.317488
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,4.912655,4.329272,5.459586
clean,0,0,0,0,0,0,0,0,0,0,0,4.919981,4.34236,0
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,4.927254,4.35528,4.875197
clean,1.386294,1.386294,1.098612,0.11419,0.025471,0.002454,6.011267,0,2.302585,4.318486,0.04092,5.42495,4.500978,6.267201
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,3.583519,2.596724,1.94591
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,3.610918,2.668588,2.079442
clean,1.098612,1.098612,0.693147,0,0.007722,0.007722,4.867534,1,1.609438,5.612263,0.030537,3.871201,3.643814,4.343805
clean,1.386294,1.609438,1.386294,0.3278,0.103772,0.024391,5.247024,1,1.609438,3.244275,0.010526,3.912023,3.694712,4.60517
clean,1.609438,1.94591,2.639057,0.266356,0.045476,0.023575,6.121762,0,2.397895,6.130196,0.012442,4.934474,4.362751,5.780744
clean,1.609438,2.079442,2.833213,0.285553,0.03575,0.018655,6.20568,0,2.70805,5.559535,0.013307,4.941642,4.37541,5.793014
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,4.955827,4.400254,5.497168
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,4.962845,4.412453,5.505332
clean,0.693147,0.693147,0.693147,0,4.615121,0,0,0,0,0,0,4.969813,4.424493,4.304065
clean,1.098612,1.098612,0.693147,0,0.031227,0,6.39693,0,2.397895,3.100984,0.073989,5.247024,4.178064,5.361292
clean,1.098612,1.098612,0.693147,0,0.031408,0,6.391079,0,2.302585,3.288585,0.071285,5.257495,4.208259,5.379897
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,3.637586,2.730659,3.583519
clean,1.098612,1.098612,1.098612,0.693147,0.000513,0.000513,7.574902,0,2.079442,5.747822,0.005887,4.990433,4.457861,5.361292
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,3.178054,2.792667,3.433987
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,3.218876,2.852116,3.496508
buggy,1.098612,1.098612,0.693147,0,0.011483,0.011483,6.25479,0,2.079442,3.697128,0.050667,3.367296,3.110587,3.78419
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,3.433987,3.195926,3.091042
clean,1.386294,1.609438,1.386294,0.533753,0.009326,0.003597,6.138806,0,2.639057,3.05943,0.053327,3.258097,2.905009,3.555348
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,3.332205,3.008895,3.258097
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,3.367296,3.057063,3.295837
clean,1.386294,1.386294,1.098612,0.550717,0.007554,0.005042,5.983097,1,2.564949,3.912675,0.089395,3.951244,3.736562,4.663439
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,3.970292,3.760116,3.850148
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,3.988984,3.783128,3.871201
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,4.007333,3.805622,3.89182
clean,1.098612,1.098612,0.693147,0,0.051624,0.026145,4.337291,0,1.609438,4.159733,0.088666,4.025352,3.827621,4.276666
clean,1.098612,1.098612,0.693147,0,0.003854,0.003854,6.251904,0,2.564949,3.58408,0.123345,4.043051,3.849147,4.51086
clean,1.386294,1.791759,1.791759,0.299323,0.008982,0,6.596463,0,2.484907,6.178189,0.012228,4.060443,3.870055,4.75359
buggy,1.386294,1.791759,1.791759,0.299323,0,0.008915,6.603944,1,2.484907,0.004895,0.012406,4.077537,3.890687,4.779123
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,4.094345,3.91091,3.988984
clean,1.386294,1.386294,1.098612,0.270727,0.007629,0,6.887892,0,2.397895,5.690741,0.018213,4.110874,3.930733,4.812184
buggy,1.098612,1.386294,1.386294,0.435783,0.11694,0.111407,6.183462,1,1.94591,0.008815,0.008236,4.127134,3.950155,4.26268
clean,1.386294,1.386294,1.098612,0.520262,0.050182,0.010908,6.386319,1,1.791759,6.275955,0.007564,4.158883,3.987902,4.867534
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,4.189655,4.022625,3.433987
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,4.204693,4.04037,3.465736
clean,1.098612,1.098612,0.693147,0,0.034726,0.007042,4.959342,1,2.079442,5.3894,0.074865,6.948897,6.194966,7.270313
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.951772,6.201061,6.674561
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.952729,6.203086,6.675823
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,6.953684,6.204721,7.234177
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,6.954639,6.206739,7.235619
clean,1.098612,1.098612,0.693147,0,0.027974,0.027974,4.269697,1,0.693147,4.86188,0.014085,6.955593,6.207436,7.277248
clean,1.386294,1.94591,1.609438,0.215036,0.25037,0.023183,5.50601,0,2.079442,5.826325,0.016184,4.219508,4.050349,4.927254
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,3.401197,3.094301,3.465736
clean,1.386294,1.386294,1.098612,0.270727,0.252371,0.249759,5.699885,0,2.397895,2.985748,0.052328,3.663562,2.781344,3.806662
clean,1.098612,1.098612,0.693147,0,0.008,0.008,4.832306,0,1.386294,1.914843,0.047068,4.248495,4.080249,4.70048
clean,1.386294,1.386294,1.386294,0.319372,0.011666,0.016537,6.292957,0,2.197225,4.731054,0.014713,3.433987,3.13455,3.871201
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,3.496508,3.217987,3.433987
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,3.526361,3.257242,3.465736
clean,1.098612,1.098612,1.098612,0.415365,0.087155,0.096559,5.676754,0,2.484907,2.970732,0.051894,3.433987,3.092845,3.871201
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,3.496508,3.179686,3.496508
clean,1.386294,1.386294,0.693147,0,0.005775,0,5.847401,0,2.639057,2.483222,0.182161,4.276666,4.101674,4.736198
clean,1.386294,1.386294,1.098612,0.11419,0.034364,0.003324,5.708216,1,1.609438,5.695666,0.019781,0,0,0
clean,1.098612,1.609438,1.609438,0.175687,0.08665,0.07492,5.814727,0,2.564949,3.859969,0.022194,3.526361,3.210376,4.025352
buggy,1.386294,1.609438,1.098612,0.242865,0.196738,0.219281,5.784594,1,2.302585,6.215831,0.030374,4.290459,4.115491,5.010635
clean,1.386294,1.386294,1.098612,0.520262,0.010363,0.064539,5.484797,0,1.609438,2.783436,0.008299,1.098612,1.098065,1.94591
clean,1.386294,1.386294,1.098612,0.311409,0.091942,0.004178,6.171005,0,2.397895,5.027892,0.013516,1.609438,1.607578,2.564949
clean,1.098612,1.098612,1.098612,0.093536,0.275512,0.323329,5.63479,0,1.94591,5.758653,0.02303,3.555348,3.248027,3.988984
clean,1.098612,1.098612,2.302585,0.34152,0.016487,0.01625,6.135998,0,2.397895,6.060771,0.020035,6.957497,6.197507,7.238497
clean,1.098612,1.098612,2.302585,0.34152,0.016402,0.016166,6.141177,0,2.302585,6.157017,0.019227,6.958448,6.199535,7.239933
clean,1.098612,1.098612,2.397895,0.377751,0.020696,0.016281,6.099707,0,2.639057,5.722872,0.016503,6.960348,6.203577,7.242798
clean,1.098612,1.098612,2.397895,0.377751,0.020704,0.016288,6.099298,0,2.564949,5.732438,0.016288,6.961296,6.205596,7.244228
clean,1.098612,1.098612,2.397895,0.377751,0.020671,0.016261,6.100931,0,2.397895,6.037637,0.014935,6.962243,6.207612,7.245655
clean,1.098612,1.098612,1.609438,0.209197,0.015929,0.015586,6.575355,0,2.197225,5.919539,0.016616,6.96319,6.20962,7.247081
clean,1.098612,1.098612,1.791759,0.311143,0.050858,0.042753,6.715586,0,2.772589,5.286032,0.018275,6.964136,6.211624,7.248504
clean,1.098612,1.098612,1.791759,0.308214,0.050787,0.043249,6.698268,0,2.484907,5.715368,0.017379,6.966024,6.215602,7.251345
clean,1.098612,1.098612,0.693147,0,0.005714,0.001145,6.772508,0,2.564949,4.852561,0.100247,6.966967,6.217594,7.286876
clean,1.098612,1.386294,1.098612,0.655335,0.033774,0.012194,6.417276,0,2.70805,3.975171,0.035355,6.967909,6.219568,7.288244
clean,1.098612,1.386294,1.098612,0.655335,0.036284,0.01311,6.344466,0,2.397895,6.496941,0.032033,6.969791,6.22354,7.290975
clean,1.098612,1.098612,1.098612,0.693147,0.00052,0.00052,7.56147,0,1.94591,6.242361,0.005449,6.97073,6.225512,7.255591
clean,1.098612,1.098612,0.693147,0,0.005831,0.011628,5.147494,0,2.302585,3.297683,0.084083,6.971669,6.227487,7.257003
clean,1.098612,1.098612,0.693147,0,0.005682,0.011332,5.173321,0,2.079442,6.151197,0.071459,6.973543,6.231426,7.25982
clean,1.098612,1.098612,0.693147,0,0.004215,0.004215,6.162262,0,2.397895,5.424871,0.119307,6.974479,6.233353,7.295056
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.975414,6.235312,6.705639
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.976348,6.237269,6.706862
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.977281,6.239221,6.708084
clean,1.098612,1.098612,0.693147,0,0.053489,0.010929,4.521789,0,1.098612,6.300736,0.032435,6.978214,6.241162,7.298445
buggy,0.693147,0.693147,0.693147,0,0.005362,0.005362,5.231109,0,1.386294,0.013782,0.021277,6.981006,6.246967,6.495266
clean,1.386294,1.94591,1.609438,0.163173,0.314394,0.014939,5.21338,0,2.484907,2.44266,0.042853,1.94591,1.943882,2.944439
clean,1.098612,1.94591,0,0,0,0,0,0,0,0,0,0,0,0
clean,1.098612,1.94591,0,0,0,0,0,0,0,0,0,0.693147,0.693145,1.098612
clean,1.098612,1.386294,1.098612,0.290647,0.00912,0.002495,6.399149,1,2.772589,3.099326,0.07692,1.098612,1.098566,1.098612
clean,1.098612,1.098612,0.693147,0,0.019066,0.020953,6.25479,1,2.197225,2.765281,0.052496,1.609438,1.609332,1.94591
clean,1.386294,1.609438,1.609438,0.501617,0.003874,0.002982,6.731257,0,2.890372,5.089249,0.041529,1.791759,1.791478,2.397895
clean,0.693147,0.693147,0.693147,0,0.000712,0.000712,7.247793,0,2.484907,0.600882,0.023928,6.98379,6.251632,6.411818
clean,0.693147,0.693147,0.693147,0,0.000702,0.000702,7.261927,0,2.639057,0.61731,0.025651,6.984716,6.253538,6.413459
clean,0.693147,0.693147,0.693147,0,0.000419,0.000419,7.778211,0,2.197225,0.765096,0.010833,6.986566,6.256939,6.416732
clean,1.386294,1.386294,0,0,0,0,0,0,0,0,0,5.26269,4.202568,5.192957
clean,1.098612,1.098612,0.693147,0,0.007622,0.009139,6.483872,1,1.94591,2.460255,0.022694,1.94591,1.937436,2.397895
clean,1.386294,1.386294,0,0,0,0,0,0,0,0,0,5.267858,4.214118,5.209486
clean,1.386294,1.386294,0,0,0,0,0,0,0,0,0,5.273,4.228738,5.225747
clean,1.098612,1.386294,1.609438,0.227979,0.019906,0.002582,6.770101,0,2.70805,5.499739,0.017933,2.197225,2.180395,2.833213
clean,1.098612,1.098612,0.693147,0,0.013865,0.006957,5.661223,1,2.197225,5.587859,0.067479,2.079442,2.063809,2.564949
clean,1.098612,1.386294,1.609438,0.227979,0.019888,0.002579,6.771019,0,2.639057,5.506339,0.017635,2.302585,2.287374,2.944439
clean,1.386294,1.386294,1.098612,0.186987,0.221959,0.152035,4.733273,1,1.386294,5.469511,0.017596,3.465736,3.190534,4.025352
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,2.484907,2.470317,2.484907
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,2.564949,2.55149,2.564949
clean,1.386294,3.178054,4.219508,0.546685,0,0.73695,4.318948,0,1.098612,6.355453,0.000403,2.639057,2.621802,3.044522
clean,1.098612,1.386294,1.098612,0.457032,0.004016,0.000804,6.433475,1,2.639057,3.795285,0.056324,5.278115,4.23386,5.438079
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,2.70805,2.683635,3.258097
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,2.772589,2.749717,2.772589
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,2.833213,2.811695,3.367296
clean,1.098612,1.098612,0.693147,0,0.006814,0.001139,6.778216,1,2.890372,2.678086,0.110986,2.890372,2.868842,3.258097
clean,1.386294,1.609438,1.791759,0.30121,0.150913,0.123606,6.173438,1,2.197225,5.805924,0.028818,4.317488,4.113412,5.049856
clean,1.609438,1.609438,1.098612,0.472607,0.339462,0.043931,4.617099,1,2.197225,4.646725,0.090581,2.397895,2.35923,3.091042
clean,1.609438,1.791759,1.609438,0.527098,0.48961,0.053866,4.882802,1,1.791759,4.442659,0.033774,2.944439,2.911247,3.713572
clean,1.386294,1.609438,1.098612,0.091899,0.901902,0.052186,3.367296,0,0.693147,3.807387,0.0177,5.429346,4.469563,6.272877
clean,1.386294,1.386294,0.693147,0,0.077292,0.077292,3.646319,0,0.693147,4.489411,0.026433,5.433722,4.480946,6.278521
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.438079,4.492137,5.918894
clean,0.693147,0.693147,0.693147,0,4.382027,0,0,0,0,0,0,5.442418,4.50327,5.105945
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.446737,4.514281,5.924256
buggy,1.386294,1.386294,1.098612,0.621112,0.518312,0.052088,5.849325,0,2.302585,2.360862,0.041053,3.496508,3.206597,4.077537
clean,1.386294,1.386294,1.098612,0.618012,0.517063,0.050668,5.850284,0,2.197225,2.893162,0.039628,3.526361,3.246254,4.127134
clean,1.098612,1.098612,0.693147,0,0.047511,0.026492,6.391917,0,2.302585,2.192806,0.04911,3.555348,3.268348,4.007333
clean,1.386294,1.609438,1.386294,0.258723,0.010919,0.011293,6.781625,1,2.772589,4.345872,0.037523,2.995732,2.941709,3.78419
clean,0.693147,0.693147,0.693147,0,4.234107,0,0,0,0,0,0,3.044522,2.993134,2.772589
clean,1.098612,1.098612,0.693147,0,0.07314,0.016129,5.223055,0,1.098612,4.419403,0.010782,3.091042,3.041957,3.610918
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,3.218876,3.175789,3.178054
clean,0.693147,0.693147,0.693147,0,0,0.001453,7.920083,0,2.484907,1.130127,0.01336,3.258097,3.211549,2.944439
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,2.564949,2.504603,2.564949
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,2.639057,2.583144,2.639057
clean,1.386294,1.386294,0,0,0,0,0,0,0,0,0,3.295837,3.245697,3.218876
clean,1.386294,1.386294,0,0,0,0,0,0,0,0,0,3.332205,3.283895,3.332205
clean,1.386294,1.386294,1.098612,0.135587,0.2227,0.009928,5.019483,1,1.098612,6.404061,0.009928,2.70805,2.646558,3.401197
buggy,1.098612,1.386294,1.098612,0.622536,0.073699,0.033763,5.772478,0,2.079442,4.442612,0.032253,5.003946,4.392875,5.521461
clean,1.098612,1.386294,1.098612,0.045201,0.14669,0.149972,5.574687,1,2.302585,6.49395,0.039196,3.610918,3.249902,4.094345
clean,1.098612,1.609438,1.098612,0.367355,0.032488,0.002748,5.898252,0,2.079442,4.066178,0.027146,3.367296,3.302915,3.367296
clean,1.098612,2.397895,2.772589,0.54762,0.003864,0.004161,6.106328,1,2.70805,4.716855,0.013019,3.401197,3.339017,3.688879
clean,1.098612,2.397895,2.772589,0.54762,0.003869,0.004166,6.105072,1,2.70805,4.752814,0.012741,3.433987,3.373836,3.73767
clean,1.098612,1.098612,0.693147,0,0.16811,0.152515,5.391352,0,2.079442,1.589443,0.083382,4.343805,4.088923,4.820282
clean,1.098612,1.386294,0.693147,0,0.002487,0.004967,5.99811,0,2.302585,2.777433,0.074345,3.583519,3.275559,4.043051
clean,1.098612,1.386294,0.693147,0,0.002512,0.005017,5.988126,0,2.197225,3.178928,0.070389,3.610918,3.312654,4.077537
clean,1.386294,1.791759,1.386294,0.622051,0.09245,0.05961,5.646153,0,2.397895,4.664118,0.065158,3.465736,3.398688,4.143135
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,3.496508,3.426553,3.828641
clean,1.098612,1.098612,0.693147,0,0.394654,0.254892,4.543295,1,1.386294,3.847081,0.052368,3.526361,3.45609,3.871201
clean,1.386294,1.791759,1.609438,0.385883,0.117103,0.029504,5.974827,1,2.890372,4.877363,0.061164,4.369448,4.106752,5.111988
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,4.382027,4.122909,4.248495
clean,1.386294,1.791759,1.609438,0.339317,0.154515,0.068993,5.97381,1,2.833213,5.073979,0.059423,4.394449,4.13894,5.135798
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.98749,6.188886,6.712956
clean,0,0,0,0,0,0,0,0,0,0,0,6.988413,6.190936,0
clean,1.098612,1.098612,1.609438,0.580694,0.004284,0.002968,6.630683,0,2.564949,4.928948,0.029289,6.989335,6.192955,7.269617
clean,1.098612,1.098612,1.609438,0.580694,0.004248,0.002943,6.639091,0,2.70805,4.929006,0.030954,6.990257,6.194995,7.271009
